username;date;retweets;favorites;text;geo;mentions;hashtags;permalink
TodoSismos;2015-09-14 05:22;0;0;"#Earthquake #Sismo M 1.0 - 6km SE of Coso Junction, California: Time2015-09-14 08:33:03 UTC2015-09-14 01:33:03... http:// on.doi.gov/1OPqThS";;;#Earthquake #Sismo;https://twitter.com/TodoSismos/status/643354124956790784
TodoSismos;2015-09-14 05:22;0;0;"#Earthquake #Sismo M 1.6 - 12km NE of Little Lake, California: Time2015-09-14 08:26:02 UTC2015-09-14 01:26:02 ... http:// on.doi.gov/1Y2oZRi";;;#Earthquake #Sismo;https://twitter.com/TodoSismos/status/643354124134715394
neurus2012;2015-09-14 05:22;0;0;"#Sismo M 1.4 - 114km W of Cantwell, Alaska: Time2015-09-14 09:07:24 UTC2015-09-14 01:07:24 -08:00 at epice... http:// on.doi.gov/1OPqT1n #CS";;;#Sismo #CS;https://twitter.com/neurus2012/status/643354117281153024
neurus2012;2015-09-14 05:22;0;0;"#Sismo M 2.5 - 7km S of Leilani Estates, Hawaii: DYFI? - IITime2015-09-14 08:51:36 UTC2015-09-13 22:51:36 ... http:// on.doi.gov/1OPoQdQ #CS";;;#Sismo #CS;https://twitter.com/neurus2012/status/643354116538785792
neurus2012;2015-09-14 05:22;0;0;"#Sismo M 1.4 - 10km W of Progreso, B.C., MX: Time2015-09-14 08:54:23 UTC2015-09-14 01:54:23 -07:00 at epic... http:// on.doi.gov/1Y2lLxh #CS";;;#Sismo #CS;https://twitter.com/neurus2012/status/643354115804762112
neurus2012;2015-09-14 05:22;0;0;"#Sismo M 1.0 - 6km SE of Coso Junction, California: Time2015-09-14 08:33:03 UTC2015-09-14 01:33:03 -07:00 ... http:// on.doi.gov/1OPqSKU #CS";;;#Sismo #CS;https://twitter.com/neurus2012/status/643354114890448896
neurus2012;2015-09-14 05:22;0;0;"#Sismo M 1.6 - 12km NE of Little Lake, California: Time2015-09-14 08:26:02 UTC2015-09-14 01:26:02 -07:00 a... http:// on.doi.gov/1Y2oXZv #CS";;;#Sismo #CS;https://twitter.com/neurus2012/status/643354112990425088
MaleInItaly1978;2015-09-14 05:21;0;0;"@spinax64 @norma_marco @mauriziofdf @GegnoGrillino @M5S_No_Grazie @M5SpiuL @ilmessaggeroit per chi è meglio? http:// corrieredibologna.corriere.it/bologna/notizi e/cronaca/2014/28-maggio-2014/mirandola-si-merita-terremoto-insulti-choc-simpatizzanti-grillini-223297887107.shtml …";;@spinax64 @norma_marco @mauriziofdf @GegnoGrillino @M5S_No_Grazie @M5SpiuL @ilmessaggeroit;;https://twitter.com/MaleInItaly1978/status/643353772429848577
MaleInItaly1978;2015-09-14 05:20;0;0;"@spinax64 @norma_marco @mauriziofdf @GegnoGrillino @M5S_No_Grazie @M5SpiuL @ilmessaggeroit dicevamo? http:// corrieredibologna.corriere.it/bologna/notizi e/cronaca/2014/28-maggio-2014/mirandola-si-merita-terremoto-insulti-choc-simpatizzanti-grillini-223297887107.shtml …";;@spinax64 @norma_marco @mauriziofdf @GegnoGrillino @M5S_No_Grazie @M5SpiuL @ilmessaggeroit;;https://twitter.com/MaleInItaly1978/status/643353697217585153
madrid122;2015-09-14 05:20;0;0;"Japan volcano erupts … http://erbe ben-earthquake-terremoto.blogspot.com/2015/09/japan- volcano-erupts.html …";;;;https://twitter.com/madrid122/status/643353607992164352
rumba1061fm;2015-09-14 05:20;0;0;"Fuerte Sismo Sacude el Norte de Nicaragua • Ciudad Del Pan http:// fb.me/7vRgyjuSb";;;;https://twitter.com/rumba1061fm/status/643353547547938820
EJDecena;2015-09-14 05:18;0;0;"Cuando la web del vecino veas temblar , cambia tu alojamiento a mejor lugar. #RefraneroHosting";;;#RefraneroHosting;https://twitter.com/EJDecena/status/643353211395571712
onicolasalonso;2015-09-14 05:18;7;4;"ES PARA ECHARSE A TEMBLAR !! @fomentogob AG. SEGRURIDAD FERROVIARIA SOLO CON DOS ESPECIALISTAS EN FERROCARRIL http:// fb.me/7EdI3R0Uq";;@fomentogob;;https://twitter.com/onicolasalonso/status/643353124523089921
mafiacapitale;2015-09-14 05:18;1;0;". @maxcamerata : Caos Pd, salta la chiusura dei circoli annunciata dopo il terremoto di Mafia capitale via… http:// goo.gl/fb/vmLxow";;@maxcamerata;;https://twitter.com/mafiacapitale/status/643352989109874688
mafiacapitale;2015-09-14 05:17;0;0;". @amigomarti : Caos Pd, salta la chiusura dei circoli annunciata dopo il terremoto di Mafia capitale via… http:// goo.gl/fb/fljiYK";;@amigomarti;;https://twitter.com/mafiacapitale/status/643352976128540673
7per24;2015-09-14 05:17;0;0;"Crevalcore, due scuole risorgono dalle macerie del terremoto - 7per24 | 7per24";;;;https://twitter.com/7per24/status/643352784415420416
terremotolive;2015-09-14 05:16;0;1;"Último Sismo M 4.5 - 15km SW of El Sauce, Nicaragua: DYFI? - ITime2015-09-14 08:13:07 UTC... http:// on.doi.gov/1Y2jge4 #Earthquake #Temblor";;;#Earthquake #Temblor;https://twitter.com/terremotolive/status/643352643973201920
MonitorSismico;2015-09-14 05:16;0;0;"#Sismo M 4.5 CAUCASUS REGION, #RUSSIA . 14-09-2015 09:07 UTC http:// srj.us/3D0 #Temblor #CSEM #EMSC pic.twitter.com/KhDRDkhTDs";;;#Sismo #RUSSIA #Temblor #CSEM #EMSC;https://twitter.com/MonitorSismico/status/643352529363959808
eq_map_es2;2015-09-14 05:15;0;0;"?M4.5?REGION DEL CAUCASO, RUSIA 40km 14/09/2015 09:07:53 UTC #Sismo #Terremoto (G) http:// j.mp/1F8Iq4H (EMSC) http:// j.mp/1EXnygO";???????????? ?????, ??????;;#Sismo #Terremoto;https://twitter.com/eq_map_es2/status/643352315060088832
DB_Sindaco;2015-09-14 05:15;0;0;"Il boato, i letti che tremano, la scossa: i chiantigiani... e il terremoto http:// fb.me/4XtVCqMyc";;;;https://twitter.com/DB_Sindaco/status/643352293169999872
Globalerts;2015-09-14 05:14;0;0;"#sismo M 4.7, Northwestern Caucasus http:// dlvr.it/C8KKQ5";;;#sismo;https://twitter.com/Globalerts/status/643352003322646528
gadeajimenez;2015-09-14 05:12;0;0;"Somos un terremoto en tus pupilas; un trago de agua fría.";;;;https://twitter.com/gadeajimenez/status/643351708660289536
Earthquake_rt;2015-09-14 05:12;0;0;"#SISMO ML 2.2 COLOMBIA http:// dlvr.it/C8KM3S";;;#SISMO;https://twitter.com/Earthquake_rt/status/643351583774896128
Earthquake_rt;2015-09-14 05:12;0;0;"#SISMO ML 2.5 HAWAII REGION, HAWAII http:// dlvr.it/C8KKFT";;;#SISMO;https://twitter.com/Earthquake_rt/status/643351582537576448
Earthquake_rt;2015-09-14 05:12;0;0;"#SISMO ML 2.5 CENTRAL MEDITERRANEAN SEA http:// dlvr.it/C8KLqw";;;#SISMO;https://twitter.com/Earthquake_rt/status/643351580062953472
Earthquake_rt;2015-09-14 05:12;0;0;"#SISMO mb 4.5 NICARAGUA http:// dlvr.it/C8KJY5";;;#SISMO;https://twitter.com/Earthquake_rt/status/643351578968244224
Earthquake_rt;2015-09-14 05:12;0;0;"#SISMO ML 2.8 CRETE, GREECE http:// dlvr.it/C8KHrL";;;#SISMO;https://twitter.com/Earthquake_rt/status/643351577349222400
Earthquake_rt;2015-09-14 05:12;0;0;"#SISMO ML 2.0 GREECE http:// dlvr.it/C8KJzG";;;#SISMO;https://twitter.com/Earthquake_rt/status/643351574929129472
Meteovargas;2015-09-14 05:12;1;0;"#Sismo M 4.5 - 15km SW of El Sauce, Nicaragua http:// on.doi.gov/1Y2jge4 #USGS";;;#Sismo #USGS;https://twitter.com/Meteovargas/status/643351483950366720
DeanWCampbell;2015-09-14 05:11;0;0;"@Castiel_Pure temblar por aquella sensación-";;@Castiel_Pure;;https://twitter.com/DeanWCampbell/status/643351439713173504
xdrewgfs;2015-09-14 05:11;0;1;"Un temblor de 6.9 para que suspendan las clases";;;;https://twitter.com/xdrewgfs/status/643351301447909376
ANTIPATIKO7;2015-09-14 05:11;0;0;"#SISMO ML 2.2 COLOMBIA http:// dlvr.it/C8KM3S";;;#SISMO;https://twitter.com/ANTIPATIKO7/status/643351256744923137
ANTIPATIKO7;2015-09-14 05:11;0;0;"#SISMO ML 2.5 HAWAII REGION, HAWAII http:// dlvr.it/C8KKFT";;;#SISMO;https://twitter.com/ANTIPATIKO7/status/643351255025250304
ANTIPATIKO7;2015-09-14 05:11;0;0;"#SISMO ML 2.5 CENTRAL MEDITERRANEAN SEA http:// dlvr.it/C8KLqw";;;#SISMO;https://twitter.com/ANTIPATIKO7/status/643351252953247744
ANTIPATIKO7;2015-09-14 05:11;0;0;"#SISMO mb 4.5 NICARAGUA http:// dlvr.it/C8KJY5";;;#SISMO;https://twitter.com/ANTIPATIKO7/status/643351251447492608
ANTIPATIKO7;2015-09-14 05:11;0;0;"#SISMO ML 2.8 CRETE, GREECE http:// dlvr.it/C8KHrL";;;#SISMO;https://twitter.com/ANTIPATIKO7/status/643351249232855044
ANTIPATIKO7;2015-09-14 05:11;0;0;"#SISMO ML 2.0 GREECE http:// dlvr.it/C8KJzG";;;#SISMO;https://twitter.com/ANTIPATIKO7/status/643351246271725568
Guerrera255;2015-09-14 05:10;0;0;"Movimientos sísmicos sacuden el norte de México. via @uninoticias http:// uni.vi/3ycptP";;@uninoticias;;https://twitter.com/Guerrera255/status/643351210779652096
Richy__Ferrer;2015-09-14 05:09;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Richy__Ferrer/status/643350746361147392
hotIinenick;2015-09-14 05:07;1;1;"@Calum5SOS estoy temblando";;@Calum5SOS;;https://twitter.com/hotIinenick/status/643350272547401728
BioEstacionR;2015-09-14 05:06;0;0;"(2:57:25 a.m.) Sismo de 2.2 en la escala Richter a 17.35 k.m de Rivera (Huila) http:// bit.ly/ingeominas";;;;https://twitter.com/BioEstacionR/status/643350012504752128
TrickonMedia;2015-09-14 05:05;4;6;"¿Trucos en un bowl que hacen temblar las gradas? http:// ow.ly/SapUl Sí, así ha sido el #Bowlzilla 2015 #TrickOn pic.twitter.com/ajUTVnMARb";;;#Bowlzilla #TrickOn;https://twitter.com/TrickonMedia/status/643349913733099520
SismosColombia;2015-09-14 05:05;3;2;"(3:53:07 a.m.) Sismo de 2.2 en la escala Richter a 4.16 k.m de Puente Nacional (Santander) http:// bit.ly/ingeominas";;;;https://twitter.com/SismosColombia/status/643349825145012224
SaritaRS_08;2015-09-14 05:05;1;1;""Eres el mas grande, eres un terremoto " pic.twitter.com/zs5b6aLPTu";;;;https://twitter.com/SaritaRS_08/status/643349797345300480
manolomillon;2015-09-14 05:05;3;3;"@CorneliaCinna @13mescribano @eldemocratalib terrorífico. Para echarse a temblar . Con nuestro dinero. Y con el paro y pobreza que hay";Leipzig, Germany;@CorneliaCinna @13mescribano @eldemocratalib;;https://twitter.com/manolomillon/status/643349791217483776
Monserrat__Rm;2015-09-14 05:04;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Monserrat__Rm/status/643349603073527808
VColdestWinter;2015-09-14 05:04;0;0;"Es pura magia que intenta estudiar la ciencia Ponerse a temblar solo con sentir su presencia";;;;https://twitter.com/VColdestWinter/status/643349588284469248
maxcamerata;2015-09-14 05:04;0;0;"Caos Pd, salta la chiusura dei circoli annunciata dopo il terremoto di Mafia capitale http://www. ilmessaggero.it/ROMA/CRONACA/c aos_pd_salta_la_chiusura_dei_circoli/notizie/1565944.shtml … via @ilmessaggeroit";;@ilmessaggeroit;;https://twitter.com/maxcamerata/status/643349520999391232
MonitorSismico;2015-09-14 05:04;0;0;"#Sismo M 2.5 HAWAII REGION, #HAWAII . 14-09-2015 08:51 UTC http:// srj.us/3CZ #Temblor #CSEM #EMSC pic.twitter.com/RB2I8YakIj";;;#Sismo #HAWAII #Temblor #CSEM #EMSC;https://twitter.com/MonitorSismico/status/643349508978552833
Dat_china;2015-09-14 05:03;1;3;"Yo se quien va a temblar mañana pero de la goma";;;;https://twitter.com/Dat_china/status/643349427063648258
GustavoElAlien;2015-09-14 05:03;0;0;"Milagro en medio del terremoto - El Diario Ecuador http:// bit.ly/1Y2kRAD #terremoto #sismo";;;#terremoto #sismo;https://twitter.com/GustavoElAlien/status/643349361032761344
TodoTiempo;2015-09-14 05:03;0;0;"#Temblor M 2.5 - 7km S of Leilani Estates, Hawaii http:// dlvr.it/C8K0rV #Temblor #EarthQuake";;;#Temblor #Temblor #EarthQuake;https://twitter.com/TodoTiempo/status/643349359996760064
GustavoElAlien;2015-09-14 05:03;0;0;"México: "Los días del terremoto " conmemora sismo de 1985 - teleSUR TV http:// bit.ly/1K8TYl8 #terremoto #sismo";;;#terremoto #sismo;https://twitter.com/GustavoElAlien/status/643349358637780992
madrid122;2015-09-14 05:03;0;0;"NICARAGUA-4.5 … http://erbe ben-earthquake-terremoto.blogspot.com/2015/09/nicara gua-45.html …";;;;https://twitter.com/madrid122/status/643349321971314688
Dat_china;2015-09-14 05:03;0;0;"@EscribaUsuario por estados en fb me dí cuenta que temblo";;@EscribaUsuario;;https://twitter.com/Dat_china/status/643349271165583360
heladeria;2015-09-14 05:03;0;0;"¡La receta para preparar un terremoto en tu casa! http:// dlvr.it/C8K5Qm";;;;https://twitter.com/heladeria/status/643349224004845568
CopiarPegar;2015-09-14 05:02;0;0;"Vía periodicovzlano: Sismo de magnitud 6,6 sacude el noroeste de México https:// twitter.com/periodicovzlan o/status/643348827030835200 …";;;;https://twitter.com/CopiarPegar/status/643349162629701632
RosiitahVJ;2015-09-14 05:02;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/RosiitahVJ/status/643349083005026304
aaaabcdeminded;2015-09-14 05:02;0;0;"Ma della Grecia non parla piu' nessuno? Un altro terremoto di borsa si prepara. I profughi sono una distrazione";;;;https://twitter.com/aaaabcdeminded/status/643348987504934912
Iriis_Cn;2015-09-14 05:02;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Iriis_Cn/status/643348974108286976
ijcasas;2015-09-14 05:02;0;0;"https:// goo.gl/32j1hp Consulta el reporte del sismo de hoy 13 de septiembre 2015, Golfo de California http://www. ssn.unam.mx/jsp/reportesEs peciales/BCS_13sep2015.pdf … &";;;;https://twitter.com/ijcasas/status/643348969372803072
Radiominuto790;2015-09-14 05:01;0;0;"@periodicovzlano : Sismo de magnitud 6,6 sacude el noroeste de México http:// is.gd/zxhAUH";;@periodicovzlano;;https://twitter.com/Radiominuto790/status/643348945285050368
Ortiz__Lna;2015-09-14 05:01;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Ortiz__Lna/status/643348915945930752
XPablinaB;2015-09-14 05:01;0;0;"Dios nos proteja! Qué temblor más fuerte!!!";;;;https://twitter.com/XPablinaB/status/643348793929285632
ElSolAhora;2015-09-14 05:01;0;0;"#Sismo Sismo se registra en la región de Antofagasta - 24Horas.cl (Comunicado de prensa) (Registro) http:// ow.ly/346jGo";;;#Sismo;https://twitter.com/ElSolAhora/status/643348781208072192
ElSolAhora;2015-09-14 05:01;0;0;"#Sismo El sismo de los 10 mil muertos - El Universal - El Universal El sismo de los 10 mil muertos El Universal “P... http:// ow.ly/346jGn";;;#Sismo;https://twitter.com/ElSolAhora/status/643348780872544256
EMSC;2015-09-14 05:01;0;0;"#Earthquake ( #sismo ) M2.2 strikes 5 km SW of #Barbosa ( #Colombia ) 8 min ago. More info: http://www. emsc-csem.org/Earthquake/ear thquake.php?id=459234 …";;;#Earthquake #sismo #Barbosa #Colombia;https://twitter.com/EMSC/status/643348738816253952
NicaNws;2015-09-14 05:01;0;0;"#HOY Fuerte sismo cerca del Volcán Telica. Temblor fue sentido en gran parte del territo... http:// bit.ly/1NrfrKK pic.twitter.com/WT40fJf3UY";;;#HOY;https://twitter.com/NicaNws/status/643348725658710016
AixFernandez;2015-09-14 05:00;0;0;"Y contar cada luz que nos hace temblar";;;;https://twitter.com/AixFernandez/status/643348637460889600
radio800ni;2015-09-14 05:00;0;0;"Sismo causa pánico y grietas en paredes en Nicaragua vía @EstrellaOnline http:// laestrella.com.pa/p/23891363";;@EstrellaOnline;;https://twitter.com/radio800ni/status/643348634256281600
Neftali_Urbina;2015-09-14 05:00;1;0;"¿hubo temblor ? A que horas";Nicaragua;;;https://twitter.com/Neftali_Urbina/status/643348598780891137
P__Aredessz;2015-09-14 05:00;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/P__Aredessz/status/643348502328819712
Emm_anuelC;2015-09-14 04:59;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Emm_anuelC/status/643348436385943553
themurphychris;2015-09-14 04:59;0;0;"@LaLoaisiga terremoto informado??";;@LaLoaisiga;;https://twitter.com/themurphychris/status/643348424608251904
Oli_Ochoaa;2015-09-14 04:59;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Oli_Ochoaa/status/643348373471391745
SentitoTerremot;2015-09-14 04:59;0;0;"Mappe effetti #terremoto zona #Teramo del 14-09-2015 09:41:42 ml: 2.1 http:// mappe.haisentitoilterremoto.it/6074001/";;;#terremoto #Teramo;https://twitter.com/SentitoTerremot/status/643348362054529024
sismicapp;2015-09-14 04:59;0;0;"Sismo de 2.2 Ml tuvo lugar hoy a las 03:53 am con epicentro cercano a PUENTE NACIONAL-SANTANDER y profundidad de 125.8 Km.";;;;https://twitter.com/sismicapp/status/643348350406791169
radio800ni;2015-09-14 04:59;0;0;"El Caribe » Un terremoto de magnitud 6,6 sacude el golfo de California http://www. elcaribe.com.do/2015/09/13/ter remoto-magnitud-66-sacude-golfo-california?ref=yfp … vía @ElCaribeRD";;@ElCaribeRD;;https://twitter.com/radio800ni/status/643348334527180800
servir_nasa;2015-09-14 04:59;0;0;"Sismo magnitud 4.5: 15km SW de El Sauce, Nicaragua. 14 de Septiembre, 08:13UTC, profundida… http:// ift.tt/1KhAtG9 pic.twitter.com/yTt6U3kC2K";;;;https://twitter.com/servir_nasa/status/643348304277979136
RafaelBorgesV;2015-09-14 04:58;0;0;"#Sismo M 4.5 - 15km SW of El Sauce, Nicaragua http:// on.doi.gov/1Y2jWQX #USGS";;;#Sismo #USGS;https://twitter.com/RafaelBorgesV/status/643348206621990912
RSNCOL;2015-09-14 04:58;0;0;"[14/09/2015 03:59:11] ¿Sintió un sismo ? Cuéntenos en qué ciudad estaba, qué actividad realizaba y si observó movimiento o daños de objetos";;;;https://twitter.com/RSNCOL/status/643348195330949120
MNGR_Nicaragua;2015-09-14 04:58;0;0;"Terremoto 6.6 en México http:// fb.me/7ESTXiNfW";;;;https://twitter.com/MNGR_Nicaragua/status/643348104196939776
ivomarcelino;2015-09-14 04:58;0;0;"A caminho de Santo André... " @periodicovzlano : Sismo de magnitud 6,6 sacude el noroeste de México http:// is.gd/zxhAUH "";;@periodicovzlano;;https://twitter.com/ivomarcelino/status/643348010945150977
MonitorSismico;2015-09-14 04:58;0;0;"#Sismo M 2.51 7km S of Leilani Estates, #Hawaii . 14-09-2015 08:51 UTC http:// srj.us/3CY #Temblor #USGS pic.twitter.com/FK5SU9fy5e";;;#Sismo #Hawaii #Temblor #USGS;https://twitter.com/MonitorSismico/status/643347991030558720
doapydave;2015-09-14 04:58;0;0;"Temblor se sintió en gran parte del territorio nacional. http:// fb.me/43jCR60cD";;;;https://twitter.com/doapydave/status/643347968171601920
DafneMontezz;2015-09-14 04:57;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/DafneMontezz/status/643347887271841793
T__Pierto;2015-09-14 04:57;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/T__Pierto/status/643347885170556928
EscribaUsuario;2015-09-14 04:57;1;1;"@Dat_china Te despertó el temblor me vas a decir? haha";;@Dat_china;;https://twitter.com/EscribaUsuario/status/643347870309941248
EMSC;2015-09-14 04:57;0;0;"#Earthquake ( #sismo ) M2.5 strikes 22 km S of Hawaiian Paradise Park ( #Hawaii ) 6 min ago. More info: http://www. emsc-csem.org/Earthquake/ear thquake.php?id=459233 …";;;#Earthquake #sismo #Hawaii;https://twitter.com/EMSC/status/643347842933911552
Earthquake_rt;2015-09-14 04:57;0;0;"List of world earthquake-M.+2.0-day-13-09-2015 … http://erbe ben-earthquake-terremoto.blogspot.com/2015/09/list-o f-world-earthquake-m20-day-13-09.html …";;;;https://twitter.com/Earthquake_rt/status/643347737765875716
Earthquake_rt;2015-09-14 04:57;0;0;"RT CLIMAMERIDA: #EARTHQUAKE mb 4.5 NICARAGUA http:// bit.ly/1iICFR2 #SISMO";;;#EARTHQUAKE #SISMO;https://twitter.com/Earthquake_rt/status/643347734871851008
TodoTiempo;2015-09-14 04:57;0;0;"#Temblor M 4.5 - 15km SW of El Sauce, Nicaragua http:// dlvr.it/C8Jvkr #Temblor #EarthQuake";;;#Temblor #Temblor #EarthQuake;https://twitter.com/TodoTiempo/status/643347732044713985
Earthquake_rt;2015-09-14 04:57;0;0;"#Sismo de M 3.2 - 17km ESE of Mammoth Lakes, California http:// on.doi.gov/1glm1VN";;;#Sismo;https://twitter.com/Earthquake_rt/status/643347722926444544
_OutdatedRamen_;2015-09-14 04:56;0;0;"Hola soy Enric! Estoy temblando y esto es Jackass!";;;;https://twitter.com/_OutdatedRamen_/status/643347699253837824
